"route_id","lon","lat","split","wc2.1_10m_bio_2","wc2.1_10m_bio_3","wc2.1_10m_bio_5","wc2.1_10m_bio_8","wc2.1_10m_bio_9","wc2.1_10m_bio_13","wc2.1_10m_bio_15","wc2.1_10m_bio_18","y"
"6342509",-93.1267409,39.7948327,"evaluation_excluded",11.7748336791992,29.338981628418,31.1797504425049,21.689582824707,-1.84841656684875,120,35.1950073242188,310,0
"6342510",-94.5010299,39.3970207,"evaluation_excluded",11.8524370193481,29.8379077911377,31.5429992675781,21.9388751983643,-1.06787502765656,127,43.8437995910645,317,0
"6342511",-92.5154419,40.1681387,"training",11.4859380722046,28.4726486206055,30.7352504730225,21.1256256103516,-2.6875,116,34.8860397338867,320,0
"6342512",-94.1422189,40.1002567,"evaluation_excluded",12.3220205307007,30.0397891998291,31.316499710083,21.5032501220703,-2.4492917060852,114,44.9782257080078,314,0
"6342513",-95.0331182,40.025462,"evaluation_excluded",12.3110628128052,30.1865653991699,31.2154998779297,22.6594581604004,-2.31987500190735,116,49.0964622497559,330,0
"6342514",-90.6467484,37.6701567,"training",12.492208480835,33.2673110961914,31.017749786377,12.3113746643066,0.660916745662689,113,19.3801822662354,281,0
"6342515",-93.2211229,38.4464167,"evaluation_excluded",12.3590002059937,31.3395843505859,31.6737499237061,17.5293750762939,-0.176583364605904,129,32.3081703186035,305,0
"6342516",-94.1050404,38.6698532,"testing",12.3072500228882,30.6579494476318,31.8874988555908,22.0105419158936,-0.623041749000549,127,37.6833648681641,322,0
"6342517",-91.2159803,39.5296983,"training",11.5918750762939,29.453145980835,31.1387500762939,21.707332611084,-1.39033353328705,110,27.6432666778564,286,0
"6342518",-93.7397839,39.4087287,"evaluation_excluded",12.3314790725708,30.5707569122314,31.5725002288818,21.8155002593994,-1.38570833206177,119,38.7711906433105,311,0
"6342519",-94.0662299,39.7131417,"evaluation_excluded",12.3360624313354,30.3089904785156,31.294750213623,21.4522075653076,-2.04554152488708,118,43.0934715270996,305,0
"6342520",-91.7164602,40.4712811,"training",11.4969167709351,28.3849964141846,30.8002490997314,22.4444999694824,-2.78370833396912,116,36.1204414367676,310,0
"6342522",-90.9431159,38.4847647,"training",12.9301462173462,33.3021583557129,31.8834991455078,17.8367919921875,0.398458331823349,112,20.2685890197754,267,0
"6342523",-115.0332204,48.3571764,"training",13.2874584197998,36.6426734924316,25.2639999389648,-4.69179153442383,13.8531665802002,74,26.6209945678711,137,0
"6342524",-114.4619289,48.1080187,"training",12.3286666870117,35.0062217712402,25.581750869751,-3.80987501144409,14.6954584121704,64,22.9444522857666,139,0
"6342525",-110.3321782,48.0610003,"training",16.046688079834,35.1065711975098,30.044750213623,16.8326663970947,-6.38308334350586,64,61.4888114929199,131,0
"6342526",-109.0648339,48.2967897,"training",14.3286046981812,34.6971092224121,27.3322505950928,14.7364587783813,-6.20529174804688,71,54.1626739501953,151,0
"6342527",-108.7144099,48.3824357,"training",15.812707901001,34.9511985778809,29.722749710083,16.7130832672119,-7.06091690063477,55,62.1918601989746,130,0
"6342528",-107.868382,48.2200197,"training",15.6169586181641,33.6105155944824,29.9740009307861,17.0486660003662,-8.05087471008301,59,68.970329284668,133,0
"6342529",-104.8419949,48.8382207,"training",14.9267292022705,31.2899799346924,30.2985000610352,18.0662498474121,-9.0094165802002,62,70.8018188476562,151,0
"6342530",-115.1044549,47.2997227,"evaluation_excluded",13.8483543395996,37.9685211181641,27.1655006408691,-2.87870836257935,15.1162919998169,69,28.0721759796143,111,0
"6342531",-114.2006069,47.7185447,"training",11.8005418777466,34.3295974731445,27.5587501525879,10.7214994430542,2.47616648674011,62,24.471321105957,134,0
"6342532",-113.9489899,47.1824757,"training",12.5604791641235,36.2422561645508,24.0647506713867,6.91704177856445,13.3731670379639,60,21.3038883209229,127,0
"6342533",-112.4118119,47.3060617,"training",13.496187210083,36.7821197509766,25.5925006866455,8.5808744430542,0.180458441376686,67,42.9249534606934,140,0
"6342534",-111.2628629,47.4941887,"training",13.772271156311,35.4145355224609,28.5435009002686,11.4804162979126,-3.60054159164429,70,50.8831367492676,140,0
"6342535",-110.8958659,47.5054097,"training",14.6473331451416,36.4144096374512,28.8950004577637,11.7897500991821,-3.75733351707458,81,53.0396957397461,153,0
"6342536",-109.4150839,47.7874097,"training",15.1066665649414,35.0590133666992,29.1512508392334,16.4987926483154,-5.68758296966553,68,60.1952590942383,139,0
"6342537",-107.3129313,47.498806,"evaluation_excluded",15.6104373931885,34.5991363525391,29.9387493133545,17.0375423431396,-6.69795846939087,60,64.4202575683594,130,0
"6342538",-106.9035649,47.6042107,"evaluation_excluded",15.0075206756592,33.0331115722656,30.1735000610352,17.5445003509521,-6.79675006866455,57,65.0475921630859,133,0
"6342539",-105.812316,47.548833,"evaluation_excluded",14.5209169387817,31.3552207946777,30.3472499847412,17.8711242675781,-7.76233339309692,69,71.0172271728516,147,0
"6342540",-114.4626919,46.9175377,"evaluation_excluded",13.4532918930054,37.6373748779297,25.9792499542236,8.09170818328857,0.199708461761475,48,25.5178241729736,104,0
"6342541",-113.6681583,46.7236933,"evaluation_excluded",14.3922290802002,38.2515182495117,26.9307498931885,8.70012474060059,0.297916531562805,48,23.4204254150391,105,0
"6342542",-112.4949499,46.6205137,"training",14.1291666030884,36.8016510009766,25.4497509002686,12.2763748168945,-4.36887502670288,55,39.6864776611328,125,0
"6342543",-111.9188609,46.1235467,"training",15.3736877441406,38.527889251709,28.300500869751,15.0670833587646,-4.11395835876465,52,59.292839050293,115,0
"6342544",-113.9522469,45.8507057,"evaluation_excluded",16.5038967132568,42.6190223693848,26.0742492675781,7.53779172897339,-3.69887495040894,55,32.9975700378418,116,0
"6342546",-110.7878949,45.5761407,"training",13.5391874313354,37.3476791381836,25.1752490997314,7.75433301925659,-5.06741666793823,79,37.4881057739258,161,0
"6342547",-109.5466543,45.7251707,"evaluation_excluded",15.2298955917358,38.2353286743164,29.7137508392334,11.7796249389648,-2.67854166030884,70,51.7407646179199,127,0
"6342548",-108.7802397,45.5642095,"evaluation_excluded",15.3191871643066,37.0763053894043,30.4152507781982,12.6009998321533,-3.29454159736633,71,52.0581932067871,103,0
"6342550",-112.025803,44.5869032,"training",14.5225620269775,36.8405952453613,23.6252498626709,5.3069167137146,12.8221664428711,45,22.0284767150879,90,0
"6344005",-114.3938692,47.0312302,"evaluation_excluded",13.0298957824707,36.4796600341797,26.6494998931885,9.10591697692871,1.01320838928223,49,25.7394199371338,105,0
"6342553",-114.1345589,47.6601727,"training",12.2526035308838,35.0914077758789,27.0462493896484,10.7601251602173,2.29283332824707,63,24.0007038116455,133,0
"6342554",-114.8109307,46.9078696,"evaluation_excluded",13.9557914733887,38.4226837158203,26.7154998779297,8.3814582824707,0.480458229780197,47,25.042594909668,100,0
"6342556",-114.4473183,45.7461729,"evaluation_excluded",15.5818748474121,42.9687767028809,23.4395008087158,5.51545858383179,-1.94329166412354,53,23.5275650024414,115,0
"6342558",-113.0794573,45.5347235,"evaluation_excluded",13.4063329696655,39.6036567687988,20.3169994354248,7.61649990081787,-6.34320831298828,57,42.8892593383789,129,0
"6342560",-112.710893,44.5611413,"training",13.8180828094482,36.9840774536133,23.3584995269775,9.71645832061768,-7.93650007247925,50,42.9117240905762,97,0
"6342561",-115.5453879,47.8265037,"training",13.4779167175293,38.2354965209961,27.4209995269775,-2.27591681480408,15.5685005187988,115,41.4456825256348,125,0
"6342562",-113.41292,48.808387,"training",11.2945203781128,33.2416648864746,21.705249786377,6.52733325958252,-6.16979169845581,84,33.574104309082,177,0
"6342563",-111.46974,48.682302,"training",15.0200834274292,35.2538604736328,27.9162502288818,15.5822505950928,-6.33708333969116,59,60.3997840881348,129,0
"6350500",-112.6419759,45.3790727,"training",16.1133327484131,40.4794044494629,28.286750793457,14.4175004959106,-4.13533306121826,50,66.6132202148438,110,0
"6342545",-111.763656,45.9146442,"training",14.8140621185303,38.1098556518555,28.5979995727539,15.1994161605835,-3.33295822143555,55,60.8927421569824,117,0
"6342566",-113.8492175,46.0090781,"evaluation_excluded",15.4300832748413,41.0576591491699,24.7889995574951,6.19362497329712,-4.39687490463257,55,30.5493106842041,117,0
"6342572",-95.7947529,40.5520447,"training",12.6123332977295,30.1542911529541,31.3457489013672,21.6967506408691,-2.89504170417786,115,48.2644920349121,315,0
"6342573",-97.5577459,40.2199177,"training",13.1727294921875,31.3905467987061,31.7084999084473,21.4396667480469,-2.52250003814697,114,53.7343292236328,282,0
"6342574",-97.1583399,40.8872417,"training",12.6704168319702,30.080638885498,31.1382503509521,21.1817092895508,-3.46779155731201,115,54.8078460693359,266,0
"6342575",-98.8760679,40.6406757,"training",13.9462080001831,32.8904495239258,31.1012496948242,20.4953746795654,-3.13541674613953,107,60.5507392883301,262,0
"6342576",-99.5023032,40.9376453,"training",14.2556457519531,33.5782508850098,31.0747509002686,19.992000579834,-3.21975016593933,100,66.4637069702148,250,0
"6342577",-96.1391528,41.1764063,"training",12.0387506484985,28.4637680053711,31.1660003662109,21.4892921447754,-3.70041656494141,113,52.4828414916992,296,0
"6342578",-97.3498079,41.1630727,"training",12.8047704696655,30.4948101043701,30.7985000610352,21.0081253051758,-3.69658327102661,114,54.1110191345215,270,0
"6342579",-97.1945039,41.4820177,"training",12.5841045379639,29.721549987793,30.9584999084473,21.0479164123535,-3.9084165096283,111,55.651798248291,274,0
"6342580",-99.6487049,41.8425077,"training",14.621208190918,33.1398277282715,31.5342502593994,19.7971668243408,-4.00516653060913,96,60.2545204162598,253,0
"6342581",-101.2702409,41.1634457,"training",15.6559791564941,36.3416442871094,31.6474990844727,19.5732917785645,-2.86366677284241,82,68.2613677978516,193,0
"6342582",-96.7354923,42.1915702,"training",12.9348335266113,29.8377952575684,29.9409999847412,20.2350006103516,-5.66550016403198,104,50.9887771606445,258,0
"6342584",-98.5988124,42.7695353,"training",13.4641666412354,30.6971797943115,31.6070003509521,20.5738334655762,-4.50237512588501,96,58.825569152832,239,0
"6342585",-99.4624293,42.021567,"training",14.3499164581299,32.6972312927246,31.3567504882812,19.8443756103516,-4.21908330917358,95,59.1540794372559,250,0
"6342586",-99.9988861,42.5928366,"training",13.5524168014526,32.0319938659668,30.9060001373291,19.7029590606689,-3.75704169273376,88,62.3966598510742,234,0
"6342587",-100.5366606,42.6521647,"training",14.2938957214355,33.4702682495117,30.4235000610352,18.8496246337891,-4.03687477111816,90,67.2213745117188,229,0
"6342588",-100.0548479,41.1770247,"training",14.7635622024536,34.4582748413086,30.7775001525879,19.283332824707,-3.67566680908203,95,64.8042755126953,241,0
"6342589",-102.2045289,42.7324127,"training",15.4153957366943,35.6775932312012,30.7317504882812,18.0704574584961,-3.9809582233429,80,75.5774154663086,198,0
"6342590",-100.4720309,40.9946407,"training",14.9715003967285,35.1577758789062,31.2632503509521,19.4000835418701,-2.91012501716614,89,65.6578521728516,227,0
"6342591",-100.7705095,41.7218051,"training",15.4953336715698,36.0776100158691,31.0622501373291,18.9676246643066,-3.38316679000854,93,64.7153854370117,222,0
"6342593",-102.4579398,41.7858723,"training",15.876145362854,36.8486442565918,31.1485004425049,18.6666240692139,-3.04354166984558,84,71.1116714477539,174,0
"6342594",-103.9868089,41.6980247,"training",16.4460010528564,39.0161743164062,31.2347507476807,17.8095417022705,-2.50049996376038,70,64.2145385742188,146,0
"6342595",-100.5364229,42.2888847,"training",14.98131275177,34.779598236084,30.7607498168945,18.9798336029053,-3.82766652107239,88,63.2455520629883,221,0
"6342597",-102.7815019,42.1806217,"training",15.6586666107178,36.291015625,31.5275001525879,18.5599575042725,-3.13299989700317,79,69.8578033447266,175,0
"6342598",-103.5836566,42.607185,"training",16.0284786224365,37.6138381958008,30.6352500915527,17.2411251068115,-3.73429155349731,78,68.2286682128906,156,0
"6342599",-98.7032699,41.9425827,"training",14.1673336029053,32.701831817627,30.7622509002686,19.916166305542,-4.37020826339722,94,56.9801750183105,250,0
"6342601",-97.134886,42.1847772,"training",13.1103754043579,30.2724094390869,30.1437511444092,20.213041305542,-5.42320823669434,106,53.2974891662598,253,0
"6342602",-103.6599064,42.2789651,"training",16.4595623016357,37.927661895752,31.2022495269775,17.3938751220703,-3.60720825195312,75,66.9029159545898,154,0
"6342605",-116.5900339,41.2263817,"training",15.0057287216187,38.1732902526855,30.9952507019043,-0.825083434581757,19.2514591217041,32,28.3820514678955,43,0
"6342606",-119.7796496,40.2636938,"training",16.6988964080811,42.3418807983398,33.5542488098145,1.85125005245209,21.3074989318848,36,44.2824058532715,33,0
"6342607",-116.3870941,39.5518146,"training",17.3058547973633,41.8182487487793,30.8279991149902,6.98562479019165,18.3097076416016,37,22.2383785247803,59,0
"6342608",-115.2707624,39.3621311,"evaluation_excluded",17.3919372558594,41.7658767700195,29.8172492980957,5.61458301544189,-3.25120830535889,33,13.7085723876953,68,0
"6342609",-114.4976522,39.2075029,"evaluation_excluded",16.8869171142578,41.1981506347656,31.3392505645752,7.56691694259644,-0.774041652679443,26,22.2595100402832,60,0
"6342611",-116.4033739,38.8779597,"evaluation_excluded",16.6018543243408,43.2731552124023,28.0109996795654,5.15008306503296,-1.47470843791962,26,14.87535572052,68,0
"6342612",-115.0336839,37.6075607,"testing",17.6535835266113,43.7378578186035,34.3245010375977,22.5532493591309,14.8699169158936,27,24.566987991333,59,0
"6342613",-114.7461089,37.6959387,"testing",17.9549999237061,43.2971420288086,34.5029983520508,3.29720830917358,14.9134588241577,29,23.7629642486572,61,0
"6342615",-114.7610923,36.5012519,"testing",15.5024166107178,38.7209510803223,40.8262481689453,10.4615831375122,23.3658332824707,18,37.4497489929199,32,0
"6342617",-114.7110604,35.7087118,"evaluation_excluded",13.4111042022705,37.1293029785156,40.5712509155273,12.3375415802002,24.5375843048096,20,48.1300621032715,35,0
"6342618",-119.3834746,39.9432554,"training",15.4201459884644,41.9718589782715,32.5477485656738,2.34575009346008,21.3743324279785,27,37.1477737426758,31,0
"6342619",-119.6696108,41.833551,"training",13.8304586410522,40.1272506713867,28.1709995269775,-0.0566249303519726,17.3617496490479,40,31.7940864562988,45,0
"6342621",-118.7255249,39.4020097,"training",17.765438079834,44.0021705627441,33.1262512207031,14.4829998016357,20.5486259460449,15,23.831169128418,27,0
"6342623",-117.19377,38.8931842,"training",15.6236248016357,42.5610389709473,27.5252494812012,4.67262506484985,12.9740829467773,27,11.8602161407471,65,0
"6342624",-115.2763589,36.9477957,"evaluation_excluded",16.9974994659424,41.8255882263184,36.4402503967285,5.87637519836426,17.7754173278809,22,29.7811260223389,45,0
"6342629",-71.8661202,42.9015085,"evaluation_excluded",12.0157918930054,31.1094493865967,26.5564994812012,2.95770835876465,-4.21270847320557,114,8.43986320495605,288,0
"6342630",-72.1685998,42.8007764,"evaluation_excluded",12.5116872787476,31.7064628601074,26.8277492523193,18.7184162139893,-4.49566650390625,104,8.05928134918213,298,0
"6342631",-70.9134599,43.2321417,"training",12.3498954772949,31.4929866790771,27.9942493438721,3.63295841217041,-2.79712510108948,118,11.6803674697876,259,0
"6342633",-71.686612,43.1841551,"evaluation_excluded",12.4387712478638,31.3860721588135,27.2250003814697,2.90166664123535,-3.92704176902771,103,9.23371505737305,266,0
"6342634",-71.2880123,43.1980043,"training",12.3182077407837,31.2462482452393,27.0224990844727,2.81287479400635,-3.90854167938232,112,9.92972373962402,272,0
"6342635",-71.6191959,43.2494327,"evaluation_excluded",12.7326669692993,31.6349353790283,27.6512508392334,3.00200009346008,-3.8345000743866,98,9.32027339935303,258,0
"6342636",-71.1982777,43.2499219,"training",12.3182077407837,31.2462482452393,27.0224990844727,2.81287479400635,-3.90854167938232,112,9.92972373962402,272,0
"6342638",-71.6070436,43.3742607,"evaluation_excluded",12.7653121948242,31.6354827880859,27.2117500305176,2.46645832061768,-4.31041669845581,102,10.3390207290649,272,0
"6344006",-71.204272,43.4146177,"evaluation_excluded",12.5524578094482,31.3321895599365,26.9475002288818,2.45241689682007,-4.35870838165283,115,10.15687084198,281,0
"6342639",-71.8805982,43.4568165,"evaluation_excluded",12.149188041687,30.7549057006836,26.339750289917,1.98729169368744,-4.87037515640259,107,11.5289859771729,289,0
"6342640",-72.3814817,43.0263963,"evaluation_excluded",12.4603748321533,31.0335922241211,27.3327503204346,17.0056247711182,-4.36254167556763,102,9.1442756652832,292,0
"6345499",-72.2121162,43.0768236,"evaluation_excluded",12.0948333740234,30.868537902832,26.2474994659424,2.14691662788391,-4.87291669845581,108,8.72766208648682,301,0
"6342641",-72.1318885,43.5045711,"evaluation_excluded",12.2431039810181,30.4689350128174,26.1892509460449,18.2292919158936,-5.42533349990845,103,12.7253246307373,292,0
"6342642",-71.3885019,44.3571867,"evaluation_excluded",11.9463539123535,29.4499053955078,24.263500213623,16.695291519165,-7.5192084312439,124,14.9072151184082,340,1
"6342644",-71.3190129,44.6075764,"evaluation_excluded",12.414999961853,29.8643913269043,25.101749420166,17.2851257324219,-7.27858352661133,108,18.9312648773193,302,0
"6342645",-71.5868762,44.6832807,"evaluation_excluded",12.0037498474121,29.1105842590332,24.5279998779297,16.8822917938232,-7.81816673278809,123,20.3553485870361,341,0
"6344474",-71.3006396,44.8672811,"evaluation_excluded",11.2281455993652,27.6749591827393,22.838249206543,15.7763748168945,-9.16945838928223,126,17.3468284606934,358,1
"6342646",-71.3746691,44.9972951,"evaluation_excluded",11.731541633606,28.3981056213379,23.9640007019043,16.5597496032715,-8.49362468719482,121,21.3264617919922,345,0
"6342647",-71.0680056,42.9513695,"training",11.8779382705688,31.2449855804443,27.9027500152588,4.30016660690308,20.0517921447754,108,8.84307098388672,254,0
"6342649",-71.3537309,44.0969107,"evaluation_excluded",11.6167287826538,29.7179050445557,23.8985004425049,16.529541015625,-6.82795858383179,129,11.1279354095459,359,0
"6342650",-75.1462189,39.8314157,"evaluation_excluded",11.0152502059937,31.6750888824463,30.1462497711182,22.5860004425049,1.32395839691162,112,12.0613737106323,312,0
"6342651",-75.3494715,39.3852634,"evaluation_excluded",10.7537879943848,31.5775470733643,30.0667705535889,22.6789436340332,8.50501537322998,107,10.9346551895142,303,0
"6342652",-75.1074594,39.5314149,"evaluation_excluded",11.0407915115356,32.0426940917969,29.8115005493164,22.3136253356934,7.95891666412354,110,10.7537260055542,301,0
"6342654",-74.9307429,40.5089177,"training",12.1128540039062,33.1956787109375,29.1527500152588,19.1863327026367,-0.92620837688446,121,11.4580535888672,338,0
"6342655",-74.0627799,40.1672217,"training",9.98196601867676,29.6690616607666,28.6576919555664,21.8401279449463,0.868461489677429,119,10.4010486602783,316,0
"6342656",-74.7967659,41.1181687,"training",12.2775831222534,32.7448081970215,28.2530002593994,18.2572498321533,-2.42179155349731,113,12.4747190475464,329,0
"6342657",-75.0997599,40.6572687,"training",11.9540414810181,32.9468994140625,28.9202499389648,19.035249710083,-1.0412917137146,117,11.957329750061,330,0
"6342658",-74.6772749,41.3073947,"training",12.002854347229,32.2533798217773,27.6685009002686,17.8247509002686,-2.84875011444092,113,11.5551309585571,320,0
"6342659",-74.7198716,40.7140195,"training",11.9750003814697,32.8584060668945,28.2759990692139,18.4674587249756,-1.65437495708466,126,11.5070657730103,353,0
"6342660",-74.4044889,40.6556297,"training",11.5841665267944,32.0680084228516,29.9640007019043,21.8848342895508,0.141166731715202,130,12.3222751617432,344,0
"6342661",-74.1800609,40.4377267,"training",10.6173486709595,30.7174530029297,29.2221221923828,21.8342437744141,0.58146458864212,120,10.9631071090698,330,0
"6342662",-74.585006,39.7511224,"evaluation_excluded",11.2402086257935,32.7667045593262,29.33424949646,21.8369159698486,13.2268333435059,118,11.918119430542,308,0
"6342663",-74.5547951,39.2953945,"evaluation_excluded",9.86777305603027,30.4958000183105,28.9273433685303,22.576042175293,14.2946615219116,110,11.5418186187744,275,0
"6342665",-75.4681439,39.6959057,"evaluation_excluded",10.4094581604004,30.3369979858398,29.9915008544922,22.6749172210693,1.35716676712036,114,11.8747158050537,311,0
"6342666",-74.913799,39.6694554,"evaluation_excluded",11.3423957824707,32.5519371032715,29.9357490539551,22.244291305542,1.19300007820129,117,11.9087533950806,316,0
"6342667",-74.924025,40.51139,"training",12.1128540039062,33.1956787109375,29.1527500152588,19.1863327026367,-0.92620837688446,121,11.4580535888672,338,0
"6342668",-75.0589721,40.8833603,"training",12.2870836257935,33.1841163635254,28.55299949646,18.4682083129883,-1.93474996089935,116,12.0524711608887,329,0
"6342669",-74.9008117,39.0178043,"evaluation_excluded",9.7996416091919,30.2538394927979,29.2032260894775,11.2282257080078,14.4007167816162,105,8.86450958251953,272,0
"6342670",-107.7013619,36.1676097,"training",16.0013961791992,39.7286186218262,30.6189994812012,19.8829574584961,13.1136665344238,44,46.4013633728027,93,0
"6342671",-106.3360529,36.5200127,"evaluation_excluded",16.6415004730225,42.2896347045898,25.2647495269775,14.7503747940063,7.64512491226196,87,30.4559745788574,191,0
"6342672",-105.7975849,36.0797837,"evaluation_excluded",16.1808757781982,42.2331047058105,26.205249786377,15.7360000610352,-3.0176248550415,87,51.0202560424805,204,0
"6342674",-104.1164099,36.5885417,"testing",17.3796043395996,44.742057800293,28.5672492980957,18.5634994506836,-0.879166543483734,84,74.6760940551758,215,0
"6342675",-103.5750419,36.7278337,"testing",16.9260215759277,43.4990425109863,30.6639995574951,20.984582901001,0.769541501998901,78,70.6597366333008,198,0
"6342676",-107.2646486,35.7840111,"training",18.0767288208008,43.6620178222656,31.9702491760254,20.4312076568604,-0.170374944806099,47,54.3176040649414,99,0
"6342677",-106.0592719,35.5233697,"evaluation_excluded",17.8326873779297,43.5993728637695,32.2012481689453,20.7866668701172,5.87225008010864,64,56.3931312561035,149,0
"6342678",-105.6755989,35.5743487,"evaluation_excluded",15.7553958892822,43.3985137939453,26.9449996948242,16.7720832824707,2.95087480545044,93,57.1426124572754,219,0
"6342679",-108.4498979,34.6383511,"training",19.4715213775635,48.6222801208496,30.09375,18.04079246521,12.4469585418701,68,65.3973770141602,138,0
"6342680",-104.2297055,34.1098564,"training",17.810396194458,45.1090240478516,34.1297492980957,24.0729160308838,6.347083568573,68,66.3160247802734,166,0
"6342681",-103.7367849,34.0200567,"training",17.1049995422363,44.9723281860352,33.1139984130859,23.3150825500488,6.07558298110962,73,68.9538955688477,193,0
"6342682",-108.1876061,33.9262784,"training",20.5457916259766,51.311882019043,29.3467502593994,17.2144584655762,12.0792083740234,77,73.7756500244141,160,0
"6342683",-107.3217132,33.749487,"training",19.3547077178955,49.568675994873,32.5034980773926,21.4068737030029,8.02212524414062,61,82.7456283569336,130,0
"6342684",-105.8493706,33.6891907,"training",17.5259380340576,45.8410148620605,32.7285003662109,22.2533340454102,8.78637504577637,62,61.1768951416016,143,0
"6342685",-104.8270959,33.0896297,"training",16.9230003356934,44.7935447692871,34.291748046875,24.574291229248,7.64162492752075,65,69.3911666870117,151,0
"6342686",-103.6280881,33.3149504,"training",17.5471668243408,45.8938446044922,33.5419998168945,23.5434169769287,6.5571665763855,72,69.9747695922852,187,0
"6342687",-108.1067589,32.3245289,"training",18.5191040039062,48.4276695251465,34.8972511291504,24.2373332977295,14.8695001602173,56,71.316650390625,123,0
"6342688",-106.7294539,32.3802337,"training",18.1752281188965,47.5638809204102,34.9162483215332,24.4965000152588,11.3752918243408,61,74.3608093261719,128,0
"6342689",-105.7457016,32.9576087,"training",13.0696039199829,43.5653495788574,24.0259990692139,16.1257495880127,7.93208312988281,120,66.7789154052734,277,0
"6342690",-104.3957139,32.6557967,"training",17.5633544921875,46.098949432373,34.9205017089844,24.9802093505859,8.36770820617676,67,69.3814697265625,136,0
"6342691",-108.9941583,31.9280116,"training",18.3843746185303,49.8336334228516,34.2140007019043,23.960750579834,19.0116672515869,71,73.3668899536133,146,0
"6342692",-108.9214683,36.6069631,"training",15.612229347229,38.8132171630859,32.4052505493164,21.8184585571289,14.8979587554932,34,37.6699485778809,69,0
"6342693",-107.4794163,36.4327042,"training",16.9078330993652,40.1775856018066,31.0982494354248,20.0076656341553,12.7679586410522,50,41.9290618896484,101,0
"6342694",-103.6855999,35.9792717,"evaluation_excluded",16.9740200042725,43.4343147277832,32.3727493286133,23.0551662445068,2.54220843315125,73,72.3873443603516,190,0
"6342695",-108.9107183,35.2921949,"training",17.6232490539551,44.3093032836914,29.9829998016357,18.746208190918,12.3795003890991,58,48.5036125183105,120,0
"6342696",-107.4433369,35.4463117,"training",17.163875579834,43.8631629943848,27.5892505645752,16.5058326721191,10.4663753509521,76,48.2556304931641,166,0
"6342697",-106.779464,35.7466305,"training",16.6198539733887,43.4383926391602,29.0222492218018,18.2531661987305,12.0812082290649,75,43.1140518188477,167,0
"6342698",-105.3361242,35.6605096,"evaluation_excluded",15.8097705841064,45.0851135253906,26.2197494506836,16.3147506713867,3.1958749294281,96,63.5126686096191,226,0
"6342699",-104.4610059,35.3881137,"evaluation_excluded",17.4387493133545,44.0197372436523,33.630500793457,24.1963329315186,3.5999584197998,68,67.4690780639648,176,0
"6342700",-103.6785946,35.8403388,"evaluation_excluded",16.9740200042725,43.4343147277832,32.3727493286133,23.0551662445068,2.54220843315125,73,72.3873443603516,190,0
"6342701",-106.1909023,34.5074572,"training",17.4261665344238,45.7872428894043,30.9292507171631,19.7449169158936,6.26729154586792,68,60.5708618164062,155,0
"6342702",-104.9434186,34.7803261,"training",17.7041873931885,46.2685203552246,32.5502510070801,21.9694175720215,4.80137491226196,72,65.3706130981445,169,0
"6342703",-103.4776839,34.4636507,"training",16.9867076873779,44.2074394226074,33.033748626709,24.0245838165283,3.72383332252502,78,68.0568923950195,216,0
"6342704",-108.7910908,33.644134,"training",19.168083190918,51.4603576660156,28.4759998321533,17.3764171600342,11.3888750076294,87,66.9425354003906,185,0
"6342705",-107.2197419,33.5104187,"training",18.7529582977295,48.2900505065918,32.8479995727539,21.9176254272461,8.64554119110107,62,81.8986053466797,133,0
"6342706",-106.9502237,33.7152917,"training",19.8660621643066,48.5476531982422,34.7012481689453,23.1848335266113,9.73991680145264,51,69.8889236450195,108,0
"6342708",-105.0706138,33.6810096,"training",17.4234580993652,45.8632774353027,33.2537498474121,23.0856666564941,5.88779163360596,66,69.7489318847656,152,0
"6342709",-104.475157,33.5037118,"training",18.3217716217041,44.6621932983398,35.4379997253418,25.1069583892822,6.7397084236145,62,67.1824951171875,150,0
"6342711",-108.7266319,32.3972197,"training",19.9741458892822,50.2491073608398,35.3452491760254,24.3484153747559,18.9570846557617,58,65.1241073608398,127,0
"6342712",-107.6265249,32.9200137,"training",17.7894592285156,48.7092170715332,32.1240005493164,21.7012500762939,12.7627086639404,74,79.8164596557617,165,0
"6342713",-105.5729156,32.5687748,"training",14.7073545455933,45.3116073608398,28.6634998321533,19.7912502288818,8.08345794677734,97,68.895378112793,219,0
"6342714",-104.6971728,32.245658,"training",14.1379375457764,42.6618919372559,31.0694999694824,22.0437507629395,6.9470419883728,83,76.0906219482422,191,0
"6342715",-103.1450556,32.8420703,"training",16.970874786377,45.6869506835938,33.5690002441406,23.9842910766602,7.66170835494995,68,64.2557144165039,189,0
"6342716",-108.3188559,31.9176187,"training",18.1310005187988,48.6692543029785,34.4892501831055,24.0093765258789,14.9393329620361,62,74.6410293579102,133,0
"6342717",-107.5695189,31.8359947,"training",17.7207088470459,46.8848304748535,36.2597503662109,25.7277088165283,16.9933738708496,51,81.7672653198242,109,0
"6342718",-108.1239789,35.2666767,"training",16.8275413513184,44.2643661499023,27.6362495422363,16.7851257324219,11.1094999313354,66,51.5578880310059,137,0
"6342719",-104.3751645,35.6552916,"evaluation_excluded",17.2853755950928,44.1584281921387,32.5335006713867,23.1423759460449,2.85966682434082,69,68.1140670776367,182,0
"6342720",-103.5092263,35.4023345,"evaluation_excluded",16.5678539276123,42.1313934326172,33.791748046875,24.8233318328857,3.69454169273376,76,69.0928802490234,186,0
